jma_code,name,name_kana,pref,lat,lon,elevation,type,obs_start,matched_sources,amedastable_code,obsdl_stid,kansoku_bitmask
a0315,北茨城,キタイバラキ,茨城,36.833333,140.771667,5,C,,amedastable+obsdl,40046,a0315,111201
a0316,大子,ダイゴ,茨城,36.778333,140.345,120,C,,amedastable+obsdl,40061,a0316,111201
a0317,神峰山,,茨城,,,,,,obsdl_only,,a0317,100000
a0318,笠間,カサマ,茨城,36.395,140.24,72,C,,amedastable+obsdl,40191,a0318,111201
s47629,水戸,ミト,茨城,36.38,140.466667,29,A,,amedastable+obsdl,40201,s47629,111111
a0320,古河,コガ,茨城,36.201667,139.716667,20,C,,amedastable+obsdl,40221,a0320,111201
a0321,愛宕山,,茨城,,,,,,obsdl_only,,a0321,100000
a0322,下妻,シモツマ,茨城,36.168333,139.945,20,C,,amedastable+obsdl,40281,a0322,111201
a0323,坂東,バンドウ,茨城,36.043333,139.891667,16,C,,amedastable+obsdl,40326,a0323,100000
a0324,土浦,ツチウラ,茨城,36.103333,140.22,26,C,,amedastable+obsdl,40341,a0324,111201
a0325,鹿嶋,カシマ,茨城,35.963333,140.621667,37,C,,amedastable+obsdl,40406,a0325,111201
a0911,江戸崎,エドサキ,茨城,35.96,140.32,25,C,,amedastable+obsdl,40391,a0911,100000
a1011,日立,ヒタチ,茨城,36.58,140.645,34,C,,amedastable+obsdl,40136,a1011,111201
a1012,柿岡,カキオカ,茨城,36.233333,140.188333,27,C,,amedastable+obsdl,40241,a1012,100000
a1013,美野里,ミノリ,茨城,36.236667,140.325,25,C,,amedastable+obsdl,40251,a1013,100000
a1014,龍ケ崎,リュウガサキ,茨城,35.89,140.211667,4,C,,amedastable+obsdl,40426,a1014,111201
a1082,筑波山,,茨城,,,,,,obsdl_only,,a1082,111100
a1170,中野,ナカノ,茨城,36.515,140.473333,17,C,,amedastable+obsdl,40126,a1170,100000
a1173,徳田,トクダ,茨城,36.778333,140.481667,270,C,,amedastable+obsdl,40066,a1173,100000
a1245,鉾田,ホコタ,茨城,36.168333,140.526667,32,C,,amedastable+obsdl,40311,a1245,111201
a1331,常陸大宮,ヒタチオオミヤ,茨城,36.606667,140.325,95,C,,amedastable+obsdl,40091,a1331,111201
a1388,門井,カドイ,茨城,36.333333,140.033333,40,C,,amedastable+obsdl,40181,a1388,100000
a1421,大能,オオノウ,茨城,36.743333,140.593333,395,C,,amedastable+obsdl,40076,a1421,100000
s47646,つくば（館野）,,茨城,,,,,,obsdl_only,,s47646,111111
a1530,下館,シモダテ,茨城,36.281667,139.988333,24,C,,amedastable+obsdl,40231,a1530,111201
a1635,高萩,,茨城,,,,,,obsdl_only,,a1635,111000
a1661,常総,,茨城,,,,,,obsdl_only,,a1661,111000
a0326,那須高原,ナスコウゲン,栃木,37.123333,140.035,749,C,,amedastable+obsdl,41011,a0326,111211
a0327,黒田原,,栃木,,,,,,obsdl_only,,a0327,100000
a0328,八方が原,,栃木,,,,,,obsdl_only,,a0328,100000
a0329,黒磯,クロイソ,栃木,36.981667,140.018333,343,C,,amedastable+obsdl,41091,a0329,111201
a0330,八溝山,,栃木,,,,,,obsdl_only,,a0330,100000
a0331,大田原,オオタワラ,栃木,36.84,140.035,188,C,,amedastable+obsdl,41141,a0331,111201
s47690,奥日光（日光）,,栃木,,,,,,obsdl_only,,s47690,111111
a0333,方塞山,,栃木,,,,,,obsdl_only,,a0333,100000
a0334,高根沢,タカネザワ,栃木,36.606667,139.998333,148,C,,amedastable+obsdl,41241,a0334,100000
a0335,鹿沼,カヌマ,栃木,36.591667,139.735,165,C,,amedastable+obsdl,41271,a0335,111201
s47615,宇都宮,ウツノミヤ,栃木,36.548333,139.868333,119,A,,amedastable+obsdl,41277,s47615,111111
a0337,葛生,クズウ,栃木,36.431667,139.59,120,C,,amedastable+obsdl,41311,a0337,100000
a0338,真岡,モオカ,栃木,36.476667,139.986667,91,C,,amedastable+obsdl,41331,a0338,111201
a0339,足利,アシカガ,栃木,36.341667,139.461667,35,C,,amedastable+obsdl,41356,a0339,100000
a0340,栃木,トチギ,栃木,36.373333,139.703333,65,C,,amedastable+obsdl,41371,a0340,100000
a0341,小山,オヤマ,栃木,36.338333,139.83,44,C,,amedastable+obsdl,41376,a0341,111201
a1015,五十里,イカリ,栃木,36.921667,139.695,620,C,,amedastable+obsdl,41076,a1015,111201
a1016,足尾,アシオ,栃木,36.646667,139.448333,650,C,,amedastable+obsdl,41211,a1016,100000
a1017,烏山,,栃木,,,,,,obsdl_only,,a1017,111100
a1018,佐野,サノ,栃木,36.363333,139.57,68,C,,amedastable+obsdl,41361,a1018,111201
a1221,土呂部,ドロブ,栃木,36.891667,139.568333,925,C,,amedastable+obsdl,41116,a1221,111211
a1333,今市,,栃木,,,,,,obsdl_only,,a1333,111200
a1334,塩谷,シオヤ,栃木,36.756667,139.883333,225,C,,amedastable+obsdl,41181,a1334,111201
a1605,那須烏山,ナスカラスヤマ,栃木,36.641667,140.116667,82,C,,amedastable+obsdl,41247,a1605,111201
a1675,日光東町,ニッコウヒガシマチ,栃木,36.75,139.615,561,C,,amedastable+obsdl,41172,a1675,111201
a0342,前武尊,,群馬,,,,,,obsdl_only,,a0342,100000
a0343,草津,クサツ,群馬,36.616667,138.591667,1223,C,,amedastable+obsdl,42121,a0343,111211
a0344,野反湖,,群馬,,,,,,obsdl_only,,a0344,100000
a0345,雨見山,,群馬,,,,,,obsdl_only,,a0345,100000
a0346,沼田,ヌマタ,群馬,36.668333,139.021667,390,C,,amedastable+obsdl,42146,a0346,111201
a0347,赤城山,,群馬,,,,,,obsdl_only,,a0347,100000
a0348,田代,タシロ,群馬,36.463333,138.463333,1230,C,,amedastable+obsdl,42221,a0348,111201
a0349,榛名山,ハルナサン,群馬,36.471667,138.873333,1088,C,,amedastable+obsdl,42241,a0349,100000
s47624,前橋,マエバシ,群馬,36.405,139.06,112,A,,amedastable+obsdl,42251,s47624,111111
a0351,桐生,キリュウ,群馬,36.41,139.325,117,C,,amedastable+obsdl,42266,a0351,111201
a0352,一の字山,,群馬,,,,,,obsdl_only,,a0352,100000
a0353,上里見,カミサトミ,群馬,36.376667,138.895,183,C,,amedastable+obsdl,42286,a0353,111201
a0354,西野牧,ニシノマキ,群馬,36.245,138.706667,375,C,,amedastable+obsdl,42326,a0354,111201
a0355,藤岡,フジオカ,群馬,36.241667,139.07,95,C,,amedastable+obsdl,42341,a0355,100000
a0356,館林,タテバヤシ,群馬,36.24,139.513333,23,C,,amedastable+obsdl,42366,a0356,111201
a0357,稲含山,,群馬,,,,,,obsdl_only,,a0357,100000
a1019,みなかみ,ミナカミ,群馬,36.773333,138.965,524,C,,amedastable+obsdl,42091,a1019,111211
a1020,中之条,ナカノジョウ,群馬,36.586667,138.85,354,C,,amedastable+obsdl,42186,a1020,111201
a1021,伊勢崎,イセサキ,群馬,36.331667,139.165,64,C,,amedastable+obsdl,42302,a1021,111201
a1174,片品,カタシナ,群馬,36.771667,139.238333,861,C,,amedastable+obsdl,42106,a1174,100000
a1222,藤原,フジワラ,群馬,40.353333,140.78,280,C,,amedastable+obsdl,32096,a1222,111211
a1223,神流,カンナ,群馬,36.108333,138.896667,357,C,,amedastable+obsdl,42396,a1223,111201
a1259,黒保根,クロホネ,群馬,36.501667,139.283333,285,C,,amedastable+obsdl,42261,a1259,100000
a1375,高手山,,群馬,,,,,,obsdl_only,,a1375,100000
s47626,熊谷,クマガヤ,埼玉,36.15,139.38,30,A,,amedastable+obsdl,43056,s47626,111111
a0359,久喜,クキ,埼玉,36.086667,139.635,12,C,,amedastable+obsdl,43126,a0359,111201
s47641,秩父,チチブ,埼玉,35.99,139.073333,232,B,,amedastable+obsdl,43156,s47641,111111
a0361,堂平,,埼玉,,,,,,obsdl_only,,a0361,100000
a0362,飯能,ハンノウ,埼玉,35.838333,139.321667,84,C,,amedastable+obsdl,43231,a0362,100000
a0363,さいたま,サイタマ,埼玉,35.875,139.586667,8,C,,amedastable+obsdl,43241,a0363,111211
a0364,越谷,コシガヤ,埼玉,35.883333,139.756667,3,C,,amedastable+obsdl,43256,a0364,111201
a1000,三峰,ミツミネ,埼玉,35.926667,138.923333,975,C,,amedastable+obsdl,43151,a1000,100000
a1009,寄居,ヨリイ,埼玉,36.105,139.183333,128,C,,amedastable+obsdl,43051,a1009,111201
a1069,鴻巣,コウノス,埼玉,36.065,139.521667,15,C,,amedastable+obsdl,43121,a1069,100000
a1070,所沢,トコロザワ,埼玉,35.773333,139.413333,119,C,,amedastable+obsdl,43266,a1070,111201
a1159,浦山,ウラヤマ,埼玉,35.92,139.07,400,C,,amedastable+obsdl,43157,a1159,100000
a1182,上吉田,カミヨシダ,埼玉,36.053333,138.98,275,C,,amedastable+obsdl,43091,a1182,100000
a1232,鳩山,ハトヤマ,埼玉,35.985,139.335,44,C,,amedastable+obsdl,43171,a1232,111201
a1497,ときがわ,トキガワ,埼玉,35.99,139.206667,295,C,,amedastable+obsdl,43162,a1497,100000
a0365,小河内,オゴウチ,東京,35.791667,139.05,530,C,,amedastable+obsdl,44046,a0365,111201
a0366,八王子,ハチオウジ,東京,35.666667,139.316667,123,C,,amedastable+obsdl,44112,a0366,111201
a0367,調布,,東京,,,,,,obsdl_only,,a0367,100000
a0368,世田谷,セタガヤ,東京,35.626667,139.62,35,C,,amedastable+obsdl,44126,a0368,100000
s47662,東京,トウキョウ,東京,35.691667,139.75,25,A,,amedastable+obsdl,44132,s47662,111111
a0370,江戸川臨海,エドガワリンカイ,東京,35.638333,139.863333,5,C,,amedastable+obsdl,44136,a0370,111201
a0371,羽田,ハネダ：東京国際空港,東京,35.553333,139.78,6,C,,amedastable+obsdl,44166,a0371,111000
s47675,大島,オオシマ,東京,34.748333,139.361667,74,B,,amedastable+obsdl,44172,s47675,111111
s47677,三宅島,ミヤケジマ,東京,34.123333,139.52,38,B,,amedastable+obsdl,44226,s47677,111111
s47678,八丈島,ハチジョウジマ,東京,33.121667,139.778333,151,B,,amedastable+obsdl,44263,s47678,111111
a1001,青梅,オウメ,東京,35.788333,139.311667,155,C,,amedastable+obsdl,44056,a1001,111201
a1002,練馬,ネリマ,東京,35.738333,139.591667,51,C,,amedastable+obsdl,44071,a1002,111201
a1133,府中,フチュウ,東京,35.683333,139.483333,59,C,,amedastable+obsdl,44116,a1133,111201
a1134,新島,ニイジマ：新島空港,東京,34.368333,139.268333,29,C,,amedastable+obsdl,44207,a1134,111100
a1180,小沢,オザワ,東京,35.735,139.123333,420,C,,amedastable+obsdl,44051,a1180,100000
s47971,父島,チチジマ,東京,27.091667,142.19,3,D,,amedastable+obsdl,44301,s47971,111111
a1467,大島北ノ山,オオシマキタノヤマ：大島空港,東京,34.781667,139.36,38,C,,amedastable+obsdl,44173,a1467,111000
a1468,八重見ヶ原,ヤエミガハラ：八丈島空港,東京,33.115,139.785,92,C,,amedastable+obsdl,44262,a1468,111000
a1505,神津島,コウヅシマ：神津島空港,東京,34.188333,139.133333,138,C,,amedastable+obsdl,44216,a1505,100000
a1506,三宅坪田,ミヤケツボタ：三宅島空港,東京,34.073333,139.56,20,C,,amedastable+obsdl,44228,a1506,111000
a1509,三宅島阿古,,東京,,,,,,obsdl_only,,a1509,110000
a1522,新島,ニイジマ：新島空港,東京,34.368333,139.268333,29,C,,amedastable+obsdl,44207,a1522,111000
a1523,神津島,コウヅシマ：神津島空港,東京,34.188333,139.133333,138,C,,amedastable+obsdl,44216,a1523,111000
a1525,三宅伊豆,,東京,,,,,,obsdl_only,,a1525,110000
s47991,南鳥島,ミナミトリシマ,東京,24.288333,153.983333,7,E,,amedastable+obsdl,44356,s47991,111111
a1595,母島,ハハジマ,東京,26.635,142.161667,32,C,,amedastable+obsdl,44316,a1595,100000
a1642,大島臨時,,東京,,,,,,obsdl_only,,a1642,100000
a1643,大島泉津,,東京,,,,,,obsdl_only,,a1643,100000
a1644,大島差木地,,東京,,,,,,obsdl_only,,a1644,100000
a1646,利島,トシマ,東京,34.528333,139.281667,100,C,,amedastable+obsdl,44191,a1646,100000
a1648,青ヶ島,アオガシマ,東京,32.466667,139.76,272,C,,amedastable+obsdl,44281,a1648,100000
a0375,香取,カトリ,千葉,35.858333,140.501667,37,C,,amedastable+obsdl,45081,a0375,111201
a0376,我孫子,アビコ,千葉,35.863333,140.11,20,C,,amedastable+obsdl,45061,a0376,111201
a0377,東庄,トウノショウ,千葉,35.795,140.681667,52,C,,amedastable+obsdl,45086,a0377,100000
a0378,成田,ナリタ：成田国際空港,千葉,35.763333,140.385,41,C,,amedastable+obsdl,45121,a0378,111000
s47648,銚子,チョウシ,千葉,35.738333,140.856667,20,A,,amedastable+obsdl,45148,s47648,111111
s47682,千葉,チバ,千葉,35.601667,140.103333,3,B,,amedastable+obsdl,45212,s47682,111111
a0381,茂原,モバラ,千葉,35.436667,140.293333,11,C,,amedastable+obsdl,45261,a0381,111201
a0382,木更津,キサラヅ,千葉,35.361667,139.94,60,C,,amedastable+obsdl,45282,a0382,111201
a0383,鋸南,キョナン,千葉,35.121667,139.836667,10,C,,amedastable+obsdl,45346,a0383,100000
a0384,鴨川,カモガワ,千葉,35.111667,140.1,5,C,,amedastable+obsdl,45361,a0384,111201
s47674,勝浦,カツウラ,千葉,35.15,140.311667,12,B,,amedastable+obsdl,45371,s47674,111111
s47672,館山,タテヤマ,千葉,34.986667,139.865,6,B,,amedastable+obsdl,45401,s47672,111111
a0916,佐倉,サクラ,千葉,35.728333,140.211667,5,C,,amedastable+obsdl,45116,a0916,111201
a1003,横芝光,ヨコシバヒカリ,千葉,35.655,140.505,5,C,,amedastable+obsdl,45181,a1003,111201
a1004,大多喜,オオタキ,千葉,35.251667,140.215,70,C,,amedastable+obsdl,45331,a1004,100000
a1236,船橋,フナバシ,千葉,35.711667,140.043333,28,C,,amedastable+obsdl,45106,a1236,111201
a1238,牛久,ウシク,千葉,35.396667,140.148333,30,C,,amedastable+obsdl,45291,a1238,111201
a1241,坂畑,サカハタ,千葉,35.235,140.098333,120,C,,amedastable+obsdl,45326,a1241,111201
a0387,相模湖,サガミコ,神奈川,35.613333,139.193333,188,C,,amedastable+obsdl,46001,a0387,100000
a0388,海老名,エビナ,神奈川,35.433333,139.386667,18,C,,amedastable+obsdl,46091,a0388,111201
s47670,横浜,ヨコハマ,神奈川,35.438333,139.651667,39,A,,amedastable+obsdl,46106,s47670,111111
a0390,箱根,ハコネ,神奈川,35.221667,139.041667,855,C,,amedastable+obsdl,46161,a0390,100000
a0391,江ノ島,,神奈川,,,,,,obsdl_only,,a0391,111100
a0392,三浦,ミウラ,神奈川,35.178333,139.63,42,C,,amedastable+obsdl,46211,a0392,111201
a1005,相模原中央,サガミハラチュウオウ,神奈川,35.571667,139.37,149,C,,amedastable+obsdl,46046,a1005,100000
a1006,日吉,ヒヨシ,神奈川,35.551667,139.65,57,C,,amedastable+obsdl,46061,a1006,100000
a1007,平塚,ヒラツカ,神奈川,35.345,139.305,20,C,,amedastable+obsdl,46136,a1007,100000
a1008,小田原,オダワラ,神奈川,35.276667,139.155,14,C,,amedastable+obsdl,46166,a1008,111201
a1096,丹沢湖,タンザワコ,神奈川,35.41,139.043333,330,C,,amedastable+obsdl,46076,a1096,100000
a1443,辻堂,ツジドウ,神奈川,35.32,139.45,5,C,,amedastable+obsdl,46141,a1443,111201
a0393,野沢温泉,ノザワオンセン,長野,36.911667,138.441667,576,C,,amedastable+obsdl,48031,a0393,111211
a0394,信濃町,シナノマチ,長野,36.808333,138.196667,685,C,,amedastable+obsdl,48061,a0394,111211
a0395,飯山,イイヤマ,長野,36.875,138.375,313,C,,amedastable+obsdl,48066,a0395,111211
a0396,白馬,ハクバ,長野,36.698333,137.861667,703,C,,amedastable+obsdl,48141,a0396,111211
s47610,長野,ナガノ,長野,36.661667,138.191667,418,A,,amedastable+obsdl,48156,s47610,111111
a0398,笠岳,カサダケ,長野,36.665,138.458333,1473,C,,amedastable+obsdl,48172,a0398,100000
a0399,大町,オオマチ,長野,36.523333,137.831667,784,C,,amedastable+obsdl,48191,a0399,111211
a0400,信州新町,シンシュウシンマチ,長野,36.548333,137.996667,509,C,,amedastable+obsdl,48196,a0400,111201
a0401,四阿屋山,,長野,,,,,,obsdl_only,,a0401,100000
a0402,上田,ウエダ,長野,36.4,138.265,502,C,,amedastable+obsdl,48256,a0402,111201
a0403,燕岳,,長野,,,,,,obsdl_only,,a0403,100000
a0404,穂高,ホタカ,長野,36.343333,137.881667,540,C,,amedastable+obsdl,48296,a0404,111201
s47622,軽井沢,カルイザワ,長野,36.341667,138.546667,999,B,,amedastable+obsdl,48331,s47622,111111
s47618,松本,マツモト,長野,36.246667,137.97,610,B,,amedastable+obsdl,48361,s47618,111111
a0407,鹿教湯,カケユ,長野,36.301667,138.136667,721,C,,amedastable+obsdl,48371,a0407,100000
a0408,佐久,サク,長野,36.246667,138.476667,683,C,,amedastable+obsdl,48386,a0408,111201
a0409,高ボッチ,,長野,,,,,,obsdl_only,,a0409,100000
a0410,茂来山,,長野,,,,,,obsdl_only,,a0410,100000
s47620,諏訪,スワ,長野,36.045,138.108333,760,B,,amedastable+obsdl,48491,s47620,111111
a0412,八ケ岳,,長野,,,,,,obsdl_only,,a0412,100000
a0413,木曽平沢,,長野,,,,,,obsdl_only,,a0413,111100
a0414,原村,ハラムラ,長野,35.97,138.22,1017,C,,amedastable+obsdl,48561,a0414,111201
a0415,野辺山,ノベヤマ,長野,35.948333,138.471667,1350,C,,amedastable+obsdl,48571,a0415,111201
a0416,御嶽山,オンタケサン,長野,35.871667,137.503333,2195,C,,amedastable+obsdl,48601,a0416,100000
a0417,木曽福島,キソフクシマ,長野,35.84,137.688333,750,C,,amedastable+obsdl,48606,a0417,111201
a0418,高遠,タカトオ,長野,35.953333,138.108333,1075,C,,amedastable+obsdl,48556,a0418,111100
a0419,入笠山,,長野,,,,,,obsdl_only,,a0419,100000
a0420,宮田高原,ミヤダコウゲン,長野,35.773333,137.885,1660,C,,amedastable+obsdl,48681,a0420,100000
a0421,松峯,,長野,,,,,,obsdl_only,,a0421,100000
a0422,須原,スハラ,長野,35.698333,137.691667,535,C,,amedastable+obsdl,48716,a0422,100000
a0423,摺古木山,,長野,,,,,,obsdl_only,,a0423,100000
a0424,飯島,イイジマ,長野,35.653333,137.898333,728,C,,amedastable+obsdl,48731,a0424,111201
a0425,笹山,ササヤマ,長野,42.433333,142.481667,110,C,,amedastable+obsdl,22206,a0425,100000
s47637,飯田,イイダ,長野,35.523333,137.821667,516,B,,amedastable+obsdl,48767,s47637,111111
a0427,恵那山,,長野,,,,,,obsdl_only,,a0427,100000
a0428,鶯巣,,長野,,,,,,obsdl_only,,a0428,100000
a0992,菅平,スガダイラ,長野,36.531667,138.325,1253,C,,amedastable+obsdl,48216,a0992,111211
a0993,東御,トウミ,長野,36.383333,138.383333,958,C,,amedastable+obsdl,48321,a0993,111201
a0994,上高地,カミコウチ,長野,36.248333,137.633333,1510,C,,amedastable+obsdl,48346,a0994,100000
a1022,南木曽,ナギソ,長野,35.61,137.62,560,C,,amedastable+obsdl,48717,a1022,111201
a1090,南小谷,,長野,,,,,,obsdl_only,,a1090,100000
a1162,鬼無里,キナサ,長野,36.688333,137.965,778,C,,amedastable+obsdl,48146,a1162,100000
a1300,立科,タテシナ,長野,36.271667,138.313333,715,C,,amedastable+obsdl,48381,a1300,111201
a1312,奈川,ナガワ,長野,36.088333,137.683333,1068,C,,amedastable+obsdl,48466,a1312,111201
a1314,開田高原,カイダコウゲン,長野,35.938333,137.601667,1130,C,,amedastable+obsdl,48531,a1314,111211
a1317,浪合,ナミアイ,長野,35.373333,137.691667,940,C,,amedastable+obsdl,48826,a1317,111201
a1319,辰野,タツノ,長野,35.983333,137.983333,732,C,,amedastable+obsdl,48546,a1319,111201
a1323,南信濃,ミナミシナノ,長野,35.321667,137.931667,407,C,,amedastable+obsdl,48841,a1323,111201
a1339,阿南,アナン,長野,35.313333,137.811667,610,C,,amedastable+obsdl,48836,a1339,100000
a1360,聖高原,ヒジリコウゲン,長野,36.486667,138.068333,985,C,,amedastable+obsdl,48247,a1360,100000
a1392,網掛山,,長野,,,,,,obsdl_only,,a1392,100000
a1394,大鹿,オオシカ,長野,35.556667,138.04,718,C,,amedastable+obsdl,48737,a1394,100000
a1397,杉島,スギシマ,長野,35.726667,138.093333,905,C,,amedastable+obsdl,48691,a1397,100000
a1399,十石峠,,長野,,,,,,obsdl_only,,a1399,100000
a1411,小谷,オタリ,長野,36.821667,137.93,550,C,,amedastable+obsdl,48097,a1411,100010
a1445,伊那,イナ,長野,35.825,137.955,633,C,,amedastable+obsdl,48621,a1445,111201
a1529,松本今井,マツモトイマイ：松本空港,長野,36.166667,137.921667,658,C,,amedastable+obsdl,48363,a1529,111000
a1549,北相木,キタアイキ,長野,36.071667,138.611667,1185,C,,amedastable+obsdl,48516,a1549,100000
a1550,白樺湖,シラカバコ,長野,36.105,138.228333,1440,C,,amedastable+obsdl,48436,a1550,100000
a1551,高遠,タカトオ,長野,35.953333,138.108333,1075,C,,amedastable+obsdl,48556,a1551,100000
a1591,宮田,,長野,,,,,,obsdl_only,,a1591,100000
a1659,王滝大又,,長野,,,,,,obsdl_only,,a1659,100000
a1666,木祖薮原,キソヤブハラ,長野,35.936667,137.786667,985,C,,amedastable+obsdl,48536,a1666,111201
a0429,剣ノ峰,,山梨,,,,,,obsdl_only,,a0429,100000
a0430,日向山,,山梨,,,,,,obsdl_only,,a0430,100000
a0431,大菩薩,,山梨,,,,,,obsdl_only,,a0431,100000
s47638,甲府,コウフ,山梨,35.666667,138.553333,273,A,,amedastable+obsdl,49142,s47638,111111
a0433,勝沼,カツヌマ,山梨,35.663333,138.725,394,C,,amedastable+obsdl,49151,a0433,111201
a0434,大月,オオツキ,山梨,35.608333,138.938333,364,C,,amedastable+obsdl,49161,a0434,111201
a0435,八町山,,山梨,,,,,,obsdl_only,,a0435,100000
a0436,古関,フルセキ,山梨,35.528333,138.615,552,C,,amedastable+obsdl,49196,a0436,111201
s47640,河口湖,カワグチコ,山梨,35.5,138.76,860,B,,amedastable+obsdl,49251,s47640,111111
a0438,山中,ヤマナカ,山梨,35.436667,138.836667,992,C,,amedastable+obsdl,49256,a0438,111201
a0439,南部,ナンブ,山梨,35.288333,138.445,141,C,,amedastable+obsdl,49316,a0439,111201
a1023,大泉,オオイズミ,山梨,35.861667,138.386667,867,C,,amedastable+obsdl,49036,a1023,111201
a1024,韮崎,ニラサキ,山梨,35.693333,138.448333,341,C,,amedastable+obsdl,49086,a1024,111201
a1165,上野原,ウエノハラ,山梨,35.62,139.105,187,C,,amedastable+obsdl,49172,a1165,100000
a1234,切石,キリイシ,山梨,35.466667,138.441667,226,C,,amedastable+obsdl,49236,a1234,111201
s47639,富士山,フジサン,山梨,35.36,138.726667,3775,F,,amedastable+obsdl,50066,s47639,111111
a1599,乙女湖,オトメコ,山梨,35.806667,138.655,1465,C,,amedastable+obsdl,49052,a1599,100000
a1640,富士川,フジカワ,山梨,35.561667,138.448333,295,C,,amedastable+obsdl,49187,a1640,100000
a0440,白糸,シライト,静岡,35.311667,138.578333,530,C,,amedastable+obsdl,50056,a0440,100000
a0441,御殿場,ゴテンバ,静岡,35.305,138.926667,472,C,,amedastable+obsdl,50136,a0441,111201
a0442,富士,フジ,静岡,35.185,138.663333,66,C,,amedastable+obsdl,50196,a0442,111201
s47657,三島,ミシマ,静岡,35.113333,138.925,21,B,,amedastable+obsdl,50206,s47657,111111
a0444,越木平,,静岡,,,,,,obsdl_only,,a0444,100000
a0445,川根本町,カワネホンチョウ,静岡,35.101667,138.128333,290,C,,amedastable+obsdl,50241,a0445,111201
a0446,大山,オオヤマ,静岡,36.608333,137.283333,128,C,,amedastable+obsdl,55156,a0446,100000
s47668,網代,アジロ,静岡,35.045,139.091667,67,B,,amedastable+obsdl,50281,s47668,111111
a0448,高根山,タカネサン,静岡,34.975,138.196667,415,C,,amedastable+obsdl,50317,a0448,100000
s47656,静岡,シズオカ,静岡,34.975,138.403333,14,A,,amedastable+obsdl,50331,s47656,111111
a0450,霧山,,静岡,,,,,,obsdl_only,,a0450,100000
a0451,天竜,テンリュウ,静岡,34.89,137.813333,61,C,,amedastable+obsdl,50386,a0451,111201
a0452,島田,,静岡,,,,,,obsdl_only,,a0452,100000
a0453,湯ケ島,ユガシマ,静岡,34.9,138.925,165,C,,amedastable+obsdl,50426,a0453,100000
a0454,天城山,アマギサン,静岡,34.871667,139.023333,1066,C,,amedastable+obsdl,50427,a0454,100000
s47654,浜松,ハママツ,静岡,34.753333,137.711667,46,B,,amedastable+obsdl,50456,s47654,111111
a0456,松崎,マツザキ,静岡,34.755,138.783333,4,C,,amedastable+obsdl,50491,a0456,111201
a0457,稲取,イナトリ,静岡,34.781667,139.048333,130,C,,amedastable+obsdl,50506,a0457,111201
s47655,御前崎,オマエザキ,静岡,34.603333,138.213333,45,B,,amedastable+obsdl,50551,s47655,111111
s47666,石廊崎,イロウザキ,静岡,34.603333,138.841667,52,B,,amedastable+obsdl,50561,s47666,111111
a0986,佐久間,サクマ,静岡,35.056667,137.761667,150,C,,amedastable+obsdl,50226,a0986,111201
a0987,土肥,トイ,静岡,34.876667,138.761667,92,C,,amedastable+obsdl,50416,a0987,100000
a0988,三ヶ日,ミッカビ,静岡,34.801667,137.555,2,C,,amedastable+obsdl,50371,a0988,100000
a0989,掛川,カケガワ,静岡,34.768333,137.995,32,C,,amedastable+obsdl,50466,a0989,100000
a1105,熊,クマ,静岡,34.958333,137.733333,375,C,,amedastable+obsdl,50296,a1105,100000
a1106,三倉,ミクラ,静岡,34.895,137.94,114,C,,amedastable+obsdl,50391,a1106,100000
a1114,梅ケ島,,静岡,,,,,,obsdl_only,,a1114,100000
a1243,清水,シミズ,静岡,35.053333,138.521667,3,C,,amedastable+obsdl,50261,a1243,111201
a1244,磐田,イワタ,静岡,34.691667,137.88,1,C,,amedastable+obsdl,50536,a1244,111201
a1335,菊川牧之原,キクガワマキノハラ,静岡,34.785,138.138333,191,C,,amedastable+obsdl,50476,a1335,111201
a1338,井川,イカワ,静岡,35.216667,138.221667,755,C,,amedastable+obsdl,50106,a1338,111201
a1393,三倉,ミクラ,静岡,34.895,137.94,114,C,,amedastable+obsdl,50391,a1393,100000
a1440,鍵穴,カギアナ,静岡,35.048333,138.246667,160,C,,amedastable+obsdl,50247,a1440,100000
s47639,富士山,フジサン,静岡,35.36,138.726667,3775,F,,amedastable+obsdl,50066,s47639,111111
a1601,静岡空港,シズオカクウコウ：静岡空港,静岡,34.795,138.188333,132,C,,amedastable+obsdl,50477,a1601,111000
a1662,春野,ハルノ,静岡,35.011667,137.945,486,C,,amedastable+obsdl,50232,a1662,100000
a1668,有東木,ウトウギ,静岡,35.206667,138.368333,585,C,,amedastable+obsdl,50112,a1668,100000
a1673,熱海伊豆山,,静岡,,,,,,obsdl_only,,a1673,111000
a0460,一宮,イチノミヤ,愛知,35.298333,136.853333,11,C,,amedastable+obsdl,51011,a0460,100000
a0461,豊山,,愛知,,,,,,obsdl_only,,a0461,111000
a0462,茶臼山,チャウスヤマ,愛知,35.22,137.66,1216,C,,amedastable+obsdl,51077,a0462,100000
s47636,名古屋,ナゴヤ,愛知,35.166667,136.965,51,A,,amedastable+obsdl,51106,s47636,111111
a0464,豊田,トヨタ,愛知,35.131667,137.176667,75,C,,amedastable+obsdl,51116,a0464,111201
a0465,東海,,愛知,,,,,,obsdl_only,,a0465,111100
a0466,出来山,,愛知,,,,,,obsdl_only,,a0466,100000
a0467,岡崎,オカザキ,愛知,34.918333,137.193333,47,C,,amedastable+obsdl,51226,a0467,111201
a0468,作手,ツクデ,愛知,34.976667,137.425,532,C,,amedastable+obsdl,51241,a0468,100000
